Global_Time,Vehicle_ID,Lane_ID,Global_X,Global_Y,v_Vel,v_Acc,yaw,v_Length,v_Width,v_Height,CAV,Detected,Local_Y
193,1448.0,3.0,-231.891,33.64,25.084023037958907,-0.6155011208168091,0.0,4.514,2.007,1.525,0.0,0.0,125.66153310424849
194,1448.0,3.0,-207.106,33.673,24.408521636641808,-0.7035013763181333,0.07,4.514,2.007,1.525,0.0,0.0,150.44655507288266
195,1448.0,3.0,-183.074,33.705,23.67702028532264,-0.5530011766179967,0.126,4.514,2.007,1.525,0.0,0.0,174.4785763775321
196,1448.0,3.0,-159.752,33.735,23.302519283405815,-0.19350049537829506,0.126,4.514,2.007,1.525,0.0,0.0,197.80059564352794
197,1448.0,3.0,-136.469,33.765,23.29001929456605,0.0005023380397020105,0.126,4.514,2.007,1.525,0.0,0.0,221.08361494434374
198,1448.0,3.0,-113.172,33.795,23.30352395948522,0.005501665436732139,0.115,4.514,2.007,1.525,0.0,0.0,244.38063423266004
199,1448.0,3.0,-89.862,33.832,23.301022625439515,-0.12724621162478655,0.08,4.514,2.007,1.525,0.0,0.0,267.6906628633142
200,1448.0,3.0,-66.57,33.86,23.049031536235645,-0.4012245865476416,0.0,4.514,2.007,1.525,0.0,0.0,290.9826794835391
201,1448.0,3.0,-43.764,33.91,22.498573452344232,-0.5824674092656892,0.244,4.514,2.007,1.525,0.0,0.0,313.78872593578546
202,1448.0,3.0,-21.573,34.0,21.884096717704267,-0.6417394049496465,0.253,4.514,2.007,1.525,0.0,0.0,335.97982638822754
203,1448.0,3.0,0.004,34.084,21.21509464244494,-0.7565019971375904,0.2,4.514,2.007,1.525,0.0,0.0,357.556919371194
204,1448.0,3.0,20.857,34.17,20.371092723429086,-0.7777526463040516,0.253,4.514,2.007,1.525,0.0,0.0,378.4100156731174
205,1448.0,3.0,40.746,34.25,19.659589349836835,-0.4705015843450866,0.253,4.514,2.007,1.525,0.0,0.0,398.2991048180522
206,1448.0,3.0,60.176,34.33,19.430089554738913,-0.2294997950979223,0.253,4.514,2.007,1.525,0.0,0.0,417.7291943727911
189,1449.0,1.0,-338.399,26.495,30.00702666027492,-0.2744997549210417,0.144,3.988,1.851,1.617,0.0,0.0,19.144080491880292
190,1449.0,1.0,-308.392,26.535,29.73252690535388,-0.3787496618445907,0.144,3.988,1.851,1.617,0.0,0.0,49.15110715215521
191,1449.0,1.0,-278.934,26.575,29.24952733658574,-0.405499637961654,0.144,3.988,1.851,1.617,0.0,0.0,78.60913430258805
192,1449.0,1.0,-249.893,26.615,28.92152762943057,-0.24900144803516078,0.144,3.988,1.851,1.617,0.0,0.0,107.65016182532669
193,1449.0,1.0,-221.091,26.655,28.751524440515418,-0.1232515603072386,0.144,3.988,1.851,1.617,0.0,0.0,136.4521895614492
194,1449.0,1.0,-192.39,26.69,28.675024508816094,-0.08049825778079978,0.001,3.988,1.851,1.617,0.0,0.0,165.15321070635753
195,1449.0,1.0,-163.741,26.73,28.59052792495382,-0.13399988036216826,0.0,3.988,1.851,1.617,0.0,0.0,193.80223857908138
196,1449.0,1.0,-135.209,26.77,28.407024748091757,-0.2807507515492489,0.0,3.988,1.851,1.617,0.0,0.0,222.33426655626516
197,1449.0,1.0,-106.927,26.805,28.02902642185532,-0.5522495069404059,0.156,3.988,1.851,1.617,0.0,0.0,250.6162880752649
198,1449.0,1.0,-79.151,26.847,27.302525734210946,-0.8832305035280683,0.08,3.988,1.851,1.617,0.0,0.0,278.3923193999758
199,1449.0,1.0,-52.322,26.88,26.262565414799184,-1.0267073246166376,0.0,3.988,1.851,1.617,0.0,0.0,305.2213395436868
200,1449.0,1.0,-26.626,26.98,25.24911108497767,-0.8529775239108801,0.28,3.988,1.851,1.617,0.0,0.0,330.9174502295742
201,1449.0,1.0,-1.824,27.08,24.556610366977424,-0.5402511880014771,0.288,3.988,1.851,1.617,0.0,0.0,355.7195617136421
202,1449.0,1.0,22.487,27.178,24.168608708974716,-0.2652510994574442,0.229,3.988,1.851,1.617,0.0,0.0,380.030670963529
203,1449.0,1.0,46.513,27.275,24.026108168062535,-0.1425005409121809,0.155,3.988,1.851,1.617,0.0,0.0,404.05677913159155
191,1454.0,4.0,-328.925,37.01,30.286026411178266,-0.34399969287006726,0.0,3.988,1.851,1.617,0.0,0.0,28.63212299424684
192,1454.0,4.0,-298.639,37.05,29.9420267183082,-0.781000973055157,0.0,3.988,1.851,1.617,0.0,0.0,58.918149405425105
193,1454.0,4.0,-269.041,37.09,28.724024465067952,-1.4092510802801677,0.0,3.988,1.851,1.617,0.0,0.0,88.51617643086324
194,1454.0,4.0,-241.191,37.125,27.123524557747864,-1.4202504023202511,0.132,3.988,1.851,1.617,0.0,0.0,116.36619833556101
195,1454.0,4.0,-214.794,37.163,25.88352366042745,-0.6527514216287038,0.081,3.988,1.851,1.617,0.0,0.0,142.76322554635897
196,1454.0,4.0,-189.424,37.195,25.818021714490456,0.43750061159977705,0.144,3.988,1.851,1.617,0.0,0.0,168.1332456564159
197,1454.0,4.0,-163.158,37.23,26.758524883627004,0.8037519549518422,0.0,3.988,1.851,1.617,0.0,0.0,194.39926897533988
198,1454.0,4.0,-135.907,37.268,27.42552562439414,0.35000068972149734,0.056,3.988,1.851,1.617,0.0,0.0,221.65029542366992
199,1454.0,4.0,-108.307,37.305,27.45852626307,-0.27950108673471874,0.144,3.988,1.851,1.617,0.0,0.0,249.25032022412816
200,1454.0,4.0,-80.99,37.344,26.866523450924703,-0.8584842003892916,0.08,3.988,1.851,1.617,0.0,0.0,276.5673479498099
201,1454.0,4.0,-54.574,37.376,25.741557862291415,-1.1474605575031305,0.128,3.988,1.851,1.617,0.0,0.0,302.98336712597757
202,1454.0,4.0,-29.507,37.465,24.571602335918442,-1.1199749470419107,0.154,3.988,1.851,1.617,0.0,0.0,328.05046367439274
203,1454.0,4.0,-5.431,37.562,23.501607968207594,-1.0030001067103598,0.231,3.988,1.851,1.617,0.0,0.0,352.12657179781445
204,1454.0,4.0,17.496,37.658,22.565602122497722,-0.7225040319101197,0.229,3.988,1.851,1.617,0.0,0.0,375.05367961080793
205,1454.0,4.0,39.7,37.745,22.056599904387355,-0.3282493728624871,0.157,3.988,1.851,1.617,0.0,0.0,397.2577760428099
206,1454.0,4.0,61.609,37.837,21.909103376772748,-0.14749652761460652,0.187,3.988,1.851,1.617,0.0,0.0,419.16687941958264
191,1455.0,1.0,-328.579,26.51,31.26102554067921,-0.13949720289611278,0.0,3.866,1.905,1.878,0.0,0.0,28.964091768559005
192,1455.0,1.0,-297.318,26.55,31.121528337783097,-0.220498132786064,0.0,3.866,1.905,1.878,0.0,0.0,60.225117309238215
193,1455.0,1.0,-266.336,26.594,30.820029275107082,-0.30900072632709197,0.113,3.866,1.905,1.878,0.0,0.0,91.2071484441252
194,1455.0,1.0,-235.678,26.635,30.503526885128913,-0.3067513964748301,0.148,3.866,1.905,1.878,0.0,0.0,121.86517585945238
195,1455.0,1.0,-205.329,26.675,30.20652648215742,-0.29775006823242833,0.148,3.866,1.905,1.878,0.0,0.0,152.21420221438302
196,1455.0,1.0,-175.265,26.715,29.908026748664057,-0.32724970782480156,0.148,3.866,1.905,1.878,0.0,0.0,182.27822882376722
197,1455.0,1.0,-145.513,26.755,29.55202706650782,-0.42849961742682297,0.148,3.866,1.905,1.878,0.0,0.0,212.03025571171113
198,1455.0,1.0,-116.161,26.795,29.05102751381041,-0.6452510942554,0.148,3.866,1.905,1.878,0.0,0.0,241.38228295678286
199,1455.0,1.0,-87.411,26.835,28.26152487799702,-0.9609867814308544,0.08,3.866,1.905,1.878,0.0,0.0,270.13231073933196
200,1455.0,1.0,-59.638,26.87,27.129053950948702,-1.1294622439211608,0.0,3.866,1.905,1.878,0.0,0.0,297.9053327127769
201,1455.0,1.0,-33.153,26.952,26.002600390154697,-0.9604700784049243,0.24,3.866,1.905,1.878,0.0,0.0,324.39041864122936
202,1455.0,1.0,-7.633,27.055,25.208113794138853,-0.6662443941172569,0.16,3.866,1.905,1.878,0.0,0.0,349.9105334930863
203,1455.0,1.0,17.263,27.156,24.670111601920183,-0.49050223462759845,0.185,3.866,1.905,1.878,0.0,0.0,374.80664622950707
204,1455.0,1.0,41.707,27.255,24.227109324883656,-0.3300017097862309,0.151,3.866,1.905,1.878,0.0,0.0,399.25075669692666
205,1455.0,1.0,65.717,27.352,24.01010818234772,-0.21700114253593483,0.23,3.866,1.905,1.878,0.0,0.0,423.2608648792744
191,1456.0,2.0,-327.996,30.01,29.426025842725284,-0.004001332706497607,0.135,8.468,2.891,3.827,0.0,0.0,29.55176822030265
192,1456.0,2.0,-298.57,30.049,29.422024510018787,-0.005750663005180456,0.117,8.468,2.891,3.827,0.0,0.0,58.977794063027936
193,1456.0,2.0,-269.152,30.086,29.414524516714923,-0.009498989309875583,0.085,8.468,2.891,3.827,0.0,0.0,88.39581724034022
194,1456.0,2.0,-239.741,30.125,29.403026531399036,-0.018498647205037244,0.068,8.468,2.891,3.827,0.0,0.0,117.80684309645778
195,1456.0,2.0,-210.346,30.165,29.37752722230485,-0.29849939942391046,0.068,8.468,2.891,3.827,0.0,0.0,147.2018703031383
196,1456.0,2.0,-180.986,30.205,28.806027732551215,-0.858249901876512,0.068,8.468,2.891,3.827,0.0,0.0,176.56189754106748
197,1456.0,2.0,-152.734,30.245,27.661027418551825,-1.0715010477605276,0.068,8.468,2.891,3.827,0.0,0.0,204.81392576824072
198,1456.0,2.0,-125.664,30.283,26.66302563703016,-0.8792515534745178,0.094,8.468,2.891,3.827,0.0,0.0,231.88395237817113
199,1456.0,2.0,-99.408,30.319,25.90252431160279,-0.7622496535177277,0.08,8.468,2.891,3.827,0.0,0.0,258.13997704230104
200,1456.0,2.0,-73.859,30.354,25.138526329994704,-0.8137292293012948,0.08,8.468,2.891,3.827,0.0,0.0,283.6890010013767
201,1456.0,2.0,-49.131,30.392,24.2750658530002,-0.8634624814111476,0.168,8.468,2.891,3.827,0.0,0.0,308.41702970229045
202,1456.0,2.0,-25.309,30.485,23.41160136717241,-0.8144822352566337,0.203,8.468,2.891,3.827,0.0,0.0,332.2391327073771
203,1456.0,2.0,-2.308,30.575,22.646101382486933,-0.7255010226066361,0.203,8.468,2.891,3.827,0.0,0.0,355.24023243663527
204,1456.0,2.0,19.983,30.667,21.960599321959137,-1.0785047162747219,0.226,8.468,2.891,3.827,0.0,0.0,377.531335472351
205,1456.0,2.0,41.613,30.753,20.48909194993749,-1.3062555151433628,0.224,8.468,2.891,3.827,0.0,0.0,399.16143108055354
206,1456.0,2.0,60.961,30.832,19.34808829167241,-1.1410036582650775,0.25,8.468,2.891,3.827,0.0,0.0,418.50951937222595
191,1458.0,3.0,-346.54,33.485,29.68802694508441,-0.41799962680145697,0.09,6.366,2.351,2.431,0.0,0.0,11.012428342061291
192,1458.0,3.0,-316.852,33.525,29.270027318282953,-0.6267494404253711,0.09,6.366,2.351,2.431,0.0,0.0,40.7004552871457
193,1458.0,3.0,-288.0,33.565,28.434528064233668,-0.8985025384961016,0.09,6.366,2.351,2.431,0.0,0.0,69.5524829786272
194,1458.0,3.0,-259.983,33.605,27.47302224129075,-1.0120024371610725,0.09,6.366,2.351,2.431,0.0,0.0,97.56951141561304
195,1458.0,3.0,-233.054,33.635,26.410523189911522,-0.8649992277110847,0.09,6.366,2.351,2.431,0.0,0.0,124.4985274612087
196,1458.0,3.0,-207.162,33.675,25.74302378586858,-0.4755005776726229,0.09,6.366,2.351,2.431,0.0,0.0,150.39055779543608
197,1458.0,3.0,-181.568,33.705,25.459522034566277,-0.26949975938510917,0.09,6.366,2.351,2.431,0.0,0.0,175.98457503294586
198,1458.0,3.0,-156.243,33.742,25.20402426709836,-0.23825045542464096,0.037,6.366,2.351,2.431,0.0,0.0,201.30960186456863
199,1458.0,3.0,-131.16,33.775,24.983021123716995,-0.22425046792412928,0.09,6.366,2.351,2.431,0.0,0.0,226.39262356714258
200,1458.0,3.0,-106.277,33.807,24.755523331250103,-0.30224872793694857,0.121,6.366,2.351,2.431,0.0,0.0,251.27564411200262
201,1458.0,3.0,-81.649,33.843,24.378523667843098,-0.5104878517849656,0.08,6.366,2.351,2.431,0.0,0.0,275.9036702296428
202,1458.0,3.0,-57.52,33.875,23.734547627680172,-0.705966964933026,0.09,6.366,2.351,2.431,0.0,0.0,300.0326914476888
203,1458.0,3.0,-34.18,33.946,22.966589737977046,-0.837223863208834,0.26,6.366,2.351,2.431,0.0,0.0,323.37276548500313
204,1458.0,3.0,-11.587,34.04,22.060099901262504,-0.8717472172678811,0.184,6.366,2.351,2.431,0.0,1.0,345.9658709236429
205,1458.0,3.0,9.94,34.125,21.223095303441283,-0.6822523974988854,0.27,6.366,2.351,2.431,0.0,0.0,367.49296528752814
206,1458.0,3.0,30.859,34.211,20.695595106264733,-0.3755006669545793,0.221,6.366,2.351,2.431,0.0,0.0,388.4120615305255
207,1458.0,3.0,51.331,34.295,20.472093969532125,-0.22350113673260807,0.27,6.366,2.351,2.431,0.0,1.0,408.8841555000576
192,1460.0,4.0,-337.912,36.995,30.000026666524658,-0.4299996160875956,0.119,4.792,2.163,1.488,0.0,0.0,19.64511097384946
193,1460.0,4.0,-307.912,37.035,29.570027050437062,-0.6964993781511826,0.119,4.792,2.163,1.488,0.0,0.0,49.64513764037412
194,1460.0,4.0,-278.772,37.075,28.607027910222293,-1.011750767037043,0.119,4.792,2.163,1.488,0.0,0.0,78.78516507472358
195,1460.0,4.0,-250.698,37.115,27.546525516362976,-0.932252508363419,0.119,4.792,2.163,1.488,0.0,0.0,106.8591934608187
196,1460.0,4.0,-223.679,37.15,26.742522893495455,-0.49725089232325104,0.0,4.792,2.163,1.488,0.0,0.0,133.87821610744953
197,1460.0,4.0,-197.213,37.185,26.552023731716474,0.03099997232257934,0.119,4.792,2.163,1.488,0.0,0.0,160.3442392478096
198,1460.0,4.0,-170.575,37.221,26.804522838140613,0.25775077208409414,0.035,4.792,2.163,1.488,0.0,0.0,186.98226357088248
199,1460.0,4.0,-143.604,37.255,27.067525275884663,0.1570025323829114,0.119,4.792,2.163,1.488,0.0,0.0,213.95328492409084
200,1460.0,4.0,-116.44,37.295,27.118527902906436,-0.15525119766755324,0.119,4.792,2.163,1.488,0.0,1.0,241.1173141226518
201,1460.0,4.0,-89.367,37.333,26.757022880549556,-0.6462420734875138,0.08,4.792,2.163,1.488,0.0,0.0,268.1903407299037
202,1460.0,4.0,-62.926,37.365,25.82604375593141,-1.0309673429055835,0.119,4.792,2.163,1.488,0.0,0.0,294.6313598837509
203,1460.0,4.0,-37.715,37.433,24.69508819473839,-1.0392190058870767,0.222,4.792,2.163,1.488,0.0,0.0,319.8424282417665
204,1460.0,4.0,-13.536,37.53,23.747605744157255,-0.8384908996345928,0.238,4.792,2.163,1.488,0.0,0.0,344.0215362732277
205,1460.0,4.0,9.78,37.623,23.018106395469204,-0.6205007822832158,0.221,4.792,2.163,1.488,0.0,0.0,367.33763973008104
206,1460.0,4.0,32.5,37.72,22.506604179590823,-0.3625036851863115,0.238,4.792,2.163,1.488,0.0,0.0,390.0577490641661
207,1460.0,4.0,54.793,37.809,22.29309902509658,-0.2135051544942428,0.223,4.792,2.163,1.488,0.0,0.0,412.3508480892627
192,1461.0,2.0,-338.122,29.995,30.908031200955662,-0.13450188433245103,0.148,3.866,1.905,1.878,0.0,0.0,19.425757216826682
193,1461.0,2.0,-307.214,30.039,30.77352931662321,-0.19500216438632023,0.02,3.866,1.905,1.878,0.0,0.0,50.333788417782344
194,1461.0,2.0,-276.575,30.08,30.51802687218302,-0.2400014560705479,0.0,3.866,1.905,1.878,0.0,0.0,80.9728158500731
195,1461.0,2.0,-246.178,30.12,30.293526404482115,-0.2817500825175365,0.0,3.866,1.905,1.878,0.0,0.0,111.36984216214839
196,1461.0,2.0,-215.988,30.16,29.95452670714795,-0.546499512074103,0.0,3.866,1.905,1.878,0.0,0.0,141.55986865903733
197,1461.0,2.0,-186.269,30.2,29.20052738033391,-0.9050008623455312,0.0,3.866,1.905,1.878,0.0,0.0,171.27889557644428
198,1461.0,2.0,-157.587,30.24,28.144524982456886,-1.0252514231228886,0.008,3.866,1.905,1.878,0.0,0.0,199.96092341970515
199,1461.0,2.0,-129.98,30.275,27.150024534088132,-0.9442494910245856,0.148,3.866,1.905,1.878,0.0,0.0,227.56794554135806
200,1461.0,2.0,-103.287,30.313,26.256026000407715,-0.9045011968613821,0.08,3.866,1.905,1.878,0.0,0.0,254.26097248788142
201,1461.0,2.0,-77.468,30.349,25.341022140365368,-0.9379837953406778,0.08,3.866,1.905,1.878,0.0,0.0,280.0799975421735
202,1461.0,2.0,-52.605,30.38,24.38005840972636,-0.932461083528807,0.0,3.866,1.905,1.878,0.0,0.0,304.94301676861215
203,1461.0,2.0,-28.708,30.469,23.476099973307754,-0.8469775292677753,0.266,3.866,1.905,1.878,0.0,0.0,328.8401143616262
204,1461.0,2.0,-5.653,30.561,22.68610335119081,-0.8784998837968772,0.267,3.866,1.905,1.878,0.0,0.0,351.89521671522766
205,1461.0,2.0,16.664,30.654,21.719100205714,-1.2656097811932483,0.186,3.866,1.905,1.878,0.0,0.0,374.2123210640078
206,1461.0,2.0,37.785,30.74,20.154883788804312,-1.2652143453766058,0.296,3.866,1.905,1.878,0.0,0.0,395.33341712665566
207,1461.0,2.0,56.974,30.507,19.188671514960788,-0.9662122738435244,-1.906,3.866,1.905,1.878,0.0,0.0,414.52208864161645
192,1463.0,1.0,-338.413,26.495,30.43502761442594,-0.2720004252919672,0.156,3.633,1.845,1.501,0.0,0.0,19.130080504379755
193,1463.0,1.0,-307.978,26.536,30.163027189133974,-0.4347506140550408,0.125,3.633,1.845,1.501,0.0,0.0,49.565108118805696
194,1463.0,1.0,-278.087,26.576,29.56552638631586,-0.6672500724050519,0.126,3.633,1.845,1.501,0.0,0.0,79.4561348826477
195,1463.0,1.0,-248.847,26.615,28.82852704432387,-0.7552506619758113,0.156,3.633,1.845,1.501,0.0,0.0,108.69616089143742
196,1463.0,1.0,-220.43,26.655,28.055025062364237,-0.5745008233529454,0.156,3.633,1.845,1.501,0.0,0.0,137.11318897129544
197,1463.0,1.0,-192.737,26.69,27.67952539761798,-0.19449982634659335,0.0,3.633,1.845,1.501,0.0,0.0,164.8062110161659
198,1463.0,1.0,-165.071,26.73,27.66602540967105,-0.003250665237224837,0.0,3.633,1.845,1.501,0.0,0.0,192.4722397665314
199,1463.0,1.0,-137.405,26.765,27.67302406714353,0.010250993056956759,0.156,3.633,1.845,1.501,0.0,0.0,220.138261835508
200,1463.0,1.0,-109.725,26.803,27.686527395784964,-0.059499946877252796,0.1,3.633,1.845,1.501,0.0,0.0,247.81828790081846
201,1463.0,1.0,-82.032,26.843,27.554024173389024,-0.43223257653697544,0.08,3.633,1.845,1.501,0.0,0.0,275.5113166270779
202,1463.0,1.0,-54.617,26.876,26.822062242711013,-0.9634577151569061,0.125,3.633,1.845,1.501,0.0,0.0,302.9263362475965
203,1463.0,1.0,-28.388,26.972,25.627108743075212,-1.2357271821841778,0.265,3.633,1.845,1.501,0.0,0.0,329.15544111249994
204,1463.0,1.0,-3.363,27.073,24.350607878342657,-1.1232523378349129,0.22,3.633,1.845,1.501,0.0,0.0,354.18055373374693
205,1463.0,1.0,20.313,27.166,23.380604067405386,-0.632751439485105,0.194,3.633,1.845,1.501,0.0,0.0,377.85665686918526
206,1463.0,1.0,43.398,27.26,23.085104999372447,-0.2954990680329388,0.312,3.633,1.845,1.501,0.0,0.0,400.9417618685577
193,1469.0,3.0,-347.374,33.488,29.413023181776392,-0.08049792371134501,0.035,7.936,2.891,3.462,0.0,0.0,10.178433095506168
194,1469.0,3.0,-317.961,33.525,29.332525258065047,-0.30749805511075756,0.072,7.936,2.891,3.462,0.0,0.0,39.59145627728256
195,1469.0,3.0,-288.709,33.565,28.798027071554877,-0.6290017769026299,0.072,7.936,2.891,3.462,0.0,1.0,68.84348361163626
196,1469.0,3.0,-260.365,33.604,28.074521704259787,-0.620502118561042,0.083,7.936,2.891,3.462,0.0,1.0,97.18751042039231
197,1469.0,3.0,-232.56,33.635,27.557022834432793,-0.49174622026151127,0.072,7.936,2.891,3.462,0.0,1.0,124.99252702015583
198,1469.0,3.0,-205.251,33.675,27.091029263736765,-0.44374993788075656,0.072,7.936,2.891,3.462,0.0,1.0,152.3015560892579
199,1469.0,3.0,-178.378,33.715,26.66952295867128,-0.41425363898285994,0.072,7.936,2.891,3.462,0.0,1.0,179.17458554762936
200,1469.0,3.0,-151.912,33.745,26.262521985771045,-0.44499893455640205,0.072,7.936,2.891,3.462,0.0,1.0,205.64060200660046
201,1469.0,3.0,-125.853,33.783,25.779525089558476,-0.5872491416222658,0.094,7.936,2.891,3.462,0.0,1.0,231.69962951917145
202,1469.0,3.0,-100.353,33.817,25.088023702526513,-0.7482506682255448,0.08,7.936,2.891,3.462,0.0,1.0,257.1996521857174
203,1469.0,3.0,-75.677,33.852,24.283023753107386,-0.864483526893487,0.08,7.936,2.891,3.462,0.0,1.0,281.8756769242245
204,1469.0,3.0,-51.787,33.885,23.35905664873954,-0.8992151220484459,0.079,7.936,2.891,3.462,0.0,1.0,305.7656996919322
205,1469.0,3.0,-28.959,33.968,22.484593509010494,-0.745228956389937,0.261,7.936,2.891,3.462,0.0,1.0,328.59379022170356
206,1469.0,3.0,-6.818,34.055,21.868598735959665,-0.5974977961930534,0.217,7.936,2.891,3.462,0.0,1.0,350.7348867099532
207,1469.0,3.0,14.778,34.145,21.289597916624388,-0.7025030475581957,0.217,7.936,2.891,3.462,0.0,1.0,372.3309876936229
208,1469.0,3.0,35.761,34.23,20.463592640843274,-0.6727537422584504,0.286,7.936,2.891,3.462,0.0,1.0,393.31408254320195
209,1469.0,3.0,55.705,34.311,19.944090432107487,-0.519502208735787,0.27,7.936,2.891,3.462,0.0,1.0,413.25817297530944
193,1470.0,1.0,-348.984,26.48,31.243032238138873,-0.1780031817725849,-0.01,3.866,1.905,1.878,0.0,0.0,8.559069898208556
194,1470.0,1.0,-317.741,26.525,31.06502905636629,-0.3307530453943919,0.148,3.866,1.905,1.878,0.0,0.0,39.80210213634743
195,1470.0,1.0,-286.854,26.565,30.58152614735009,-0.5967511375571544,0.148,3.866,1.905,1.878,0.0,1.0,70.68912801094113
196,1470.0,1.0,-256.578,26.605,29.87152678125198,-0.7104993656517067,0.148,3.866,1.905,1.878,0.0,1.0,100.96515443104761
197,1470.0,1.0,-227.111,26.645,29.160527416046676,-0.5962501357952341,0.148,3.866,1.905,1.878,0.0,1.0,130.4321815734451
198,1470.0,1.0,-198.257,26.685,28.67902650966151,-0.3835013279509383,0.148,3.866,1.905,1.878,0.0,1.0,159.28620926314096
199,1470.0,1.0,-169.753,26.723,28.3935247601448,-0.2320014632130949,0.092,3.866,1.905,1.878,0.0,1.0,187.79023459276812
200,1470.0,1.0,-141.47,26.76,28.215023583235322,-0.1549988594046141,0.0,3.866,1.905,1.878,0.0,1.0,216.07325878343056
201,1470.0,1.0,-113.323,26.796,28.08352704133557,-0.2464981095727552,0.109,3.866,1.905,1.878,0.0,1.0,244.22028175923876
202,1470.0,1.0,-85.303,26.838,27.72202736408981,-0.6109850895010283,0.08,3.866,1.905,1.878,0.0,0.0,272.2403128661017
203,1470.0,1.0,-57.879,26.874,26.861556862333515,-1.006463021876833,0.104,3.866,1.905,1.878,0.0,1.0,299.6643364874184
204,1470.0,1.0,-31.58,26.959,25.709101320336146,-1.1452229200815367,0.279,3.866,1.905,1.878,0.0,1.0,325.96342659076873
205,1470.0,1.0,-6.461,27.06,24.57111102217044,-0.9752471248610277,0.296,3.866,1.905,1.878,0.0,1.0,351.0825391280907
206,1470.0,1.0,17.562,27.158,23.75860707061409,-0.5960018063656918,0.23,3.866,1.905,1.878,0.0,1.0,375.1056486351096
207,1470.0,1.0,41.056,27.252,23.379107409439058,-0.24724844297260518,0.231,3.866,1.905,1.878,0.0,1.0,398.59975326931885
208,1470.0,1.0,64.32,27.35,23.26411018466888,-0.11499722477017826,0.289,3.866,1.905,1.878,0.0,1.0,421.86386345398773
193,1471.0,4.0,-348.721,36.983,30.36202901587957,-0.4310022877503492,0.033,4.605,1.932,1.855,0.0,0.0,8.836104589002622
194,1471.0,4.0,-318.359,37.025,29.931026728129222,-0.6507520915532599,0.114,4.605,1.932,1.855,0.0,0.0,39.198133604882194
195,1471.0,4.0,-288.859,37.063,29.06052483277305,-0.861250901406402,0.064,4.605,1.932,1.855,0.0,1.0,68.69815804526107
196,1471.0,4.0,-260.238,37.101,28.208524925316418,-0.7529999958457569,0.028,4.605,1.932,1.855,0.0,1.0,97.3191832704283
197,1471.0,4.0,-232.442,37.138,27.554524841081538,-0.48150057231571,0.052,4.605,1.932,1.855,0.0,1.0,125.1152078958939
198,1471.0,4.0,-205.129,37.175,27.245523780684998,-0.18075050676175763,0.127,4.605,1.932,1.855,0.0,1.0,152.42823295259137
199,1471.0,4.0,-177.951,37.21,27.193023827558022,-0.01324898596180546,0.0,4.605,1.932,1.855,0.0,1.0,179.6062554572639
